row_index,stck_bsop_date,stck_oprc,stck_hgpr,stck_lwpr,stck_clpr,acml_vol,prdy_vrss,prdy_ctrt,prdy_vrss_sign,prdy_vrss_vol_rate,acml_prtt_rate,date,open,high,low,close,volume,ret_1,logret_1,ret_5,ret_20,ma5,ma20,ma60,close_ma5_gap,close_ma20_gap,close_ma60_gap,range_pct,atr_proxy,vol_ma20,volume_ratio,rsi14,future_return,target_signal,market_state_token,label_id,pred_signal,pred_confidence,prob_sell,prob_hold,prob_buy
10,2006-09-11,9059.824972668535,9087.830614005996,8863.78548330631,8905.7939453125,18312850,-154.0302734375,-1.7001463794266811,-1.0,143.1000723478538,0.0504105391980418,2006-09-11,9059.824972668535,9087.830614005996,8863.78548330631,8905.7939453125,18312850.0,-0.017001463794266813,-0.017147647945201072,-0.033434287388904194,0.04777621662871545,9085.0283203125,9051.42177734375,8566.592407226562,-0.019728543344137317,-0.016088945539557753,0.0395958535157801,0.025157232704402524,0.015425019226102068,16363987.5,1.1190945972062127,49.28785596962798,0.05817578597500561,BUY,T_DOWN|M5_S_NEG|M20_POS|RSI_NEUTRAL|VOL_NORMAL|RNG_LOW,2,,,,,
11,2006-09-12,8933.801118102256,8989.812410378758,8807.775710480122,8849.7841796875,17687250,-56.009765625,-0.6289137831948177,-1.0,-3.416180441602479,0.0438043625368944,2006-09-12,8933.801118102256,8989.812410378758,8807.775710480122,8849.7841796875,17687250.0,-0.006289137831948177,-0.006308997770998914,-0.03951315237915054,0.044628574557421974,9012.2146484375,9070.32578125,8580.9435546875,-0.01802336884842859,-0.02431462847987209,0.031329960777231936,0.020569620253164587,0.015346290199514763,16393052.5,1.0789479262632753,46.94083524694967,0.06329062800458929,BUY,T_DOWN|M5_S_NEG|M20_POS|RSI_NEUTRAL|VOL_NORMAL|RNG_LOW,2,,,,,
12,2006-09-13,8961.804906542056,9031.819007374415,8919.796446042641,8989.810546875,24360250,140.0263671875,1.582257423959521,1.0,37.7277417348655,0.0603200345547478,2006-09-13,8961.804906542056,9031.819007374415,8919.796446042641,8989.810546875,24360250.0,0.01582257423959521,0.015698702252464614,-0.018348031970134904,0.03883491530094507,8978.608984375,9087.129150390625,8599.0275390625,0.0012475832859515368,-0.01070949932646681,0.045445023409601104,0.012461059190031001,0.015113275110213303,16631707.5,1.4646872547512033,52.97031470431627,0.03894046275916119,BUY,T_FLAT|M5_NEG|M20_POS|RSI_NEUTRAL|VOL_HIGH|RNG_LOW,2,,,,,
13,2006-09-14,8989.809070849236,9171.845703125,8975.80625298187,9171.845703125,31021950,182.03515625,2.024905367035545,1.0,27.346599480711408,0.0817905118422002,2006-09-14,8989.809070849236,9171.845703125,8975.80625298187,9171.845703125,31021950.0,0.020249053670355455,0.020046767756527473,0.009244632997848612,0.017080663785867367,8995.41171875,9094.8306640625,8622.24403483073,0.0196137753213943,0.00846800142929749,0.06374230027288474,0.021374045801526655,0.015313146139380285,16241497.5,1.9100424699138734,59.42542314695173,0.015267191015303494,HOLD,T_FLAT|M5_NEU|M20_NEU|RSI_STRONG|VOL_V_HIGH|RNG_LOW,1,,,,,
14,2006-09-15,9143.838234506004,9213.8523098085,9115.832604385005,9185.8466796875,11988600,14.0009765625,0.1526516801054533,1.0,-61.354460309555,0.0834418832337486,2006-09-15,9143.838234506004,9213.8523098085,9115.832604385005,9185.8466796875,11988600.0,0.0015265168010545338,0.0015253528586498533,0.01391003378152611,0.0,9020.6162109375,9094.8306640625,8645.460758463541,0.018316982441804575,0.010007444776805263,0.06250516153172558,0.010670731707317208,0.015075563434182008,14965475.0,0.8010838279439844,59.881526859197564,-0.0030490180684087376,HOLD,T_FLAT|M5_POS|M20_NEU|RSI_STRONG|VOL_NORMAL|RNG_LOW,1,,,,,
15,2006-09-18,9199.850443733749,9507.912406842031,9199.850443733749,9423.8955078125,26352850,238.048828125,2.5914739971808265,1.0,119.81590844635738,0.1115189979123174,2006-09-18,9199.850443733749,9507.912406842031,9199.850443733749,9423.8955078125,26352850.0,0.025914739971808265,0.025584643852946343,0.05817578597500561,0.02435256073571135,9124.2365234375,9106.032666015624,8670.546354166667,0.03284208860711413,0.034906841810832034,0.08688600727955365,0.0326894502228825,0.016218241485003542,15425867.5,1.7083544896259482,66.72949071122352,-0.02971781859798106,SELL,T_UP|M5_S_POS|M20_POS|RSI_STRONG|VOL_V_HIGH|RNG_LOW,0,,,,,
16,2006-09-19,9423.895394461497,9493.909476143974,9395.889761788503,9409.892578125,12795650,-14.0029296875,-0.1485896111209195,-1.0,-51.44491013305961,0.1098673961557843,2006-09-19,9423.895394461497,9493.909476143974,9395.889761788503,9409.892578125,12795650.0,-0.001485896111209195,-0.0014870011496199709,0.06329062800458929,0.021276663396921247,9236.258203125,9115.83466796875,8694.932169596354,0.018799211886611378,0.03225792490396007,0.08222725543836384,0.01041666666666686,0.015653674054978074,15093400.0,0.8477645858454689,66.01564967812372,-0.03125014918433788,SELL,T_UP|M5_S_POS|M20_POS|RSI_STRONG|VOL_NORMAL|RNG_LOW,0,,,,,
17,2006-09-20,9283.866667740347,9367.883560661076,9227.855405793198,9339.8779296875,14816350,-70.0146484375,-0.7440536420177835,-1.0,15.792085591587757,0.1016093873731192,2006-09-20,9283.866667740347,9367.883560661076,9227.855405793198,9339.8779296875,14816350.0,-0.0074405364201778346,-0.007468355288725803,0.03894046275916119,0.032507344874543875,9306.2716796875,9130.537451171875,8714.886555989584,0.003611140009307068,0.022927508882706338,0.07171537686493124,0.014992503748125842,0.015405885861162882,15098642.5,0.9813034516182498,62.42011915970206,-0.00599684129135869,HOLD,T_UP|M5_S_POS|M20_POS|RSI_STRONG|VOL_NORMAL|RNG_LOW,1,,,,,
18,2006-09-21,9437.899386160714,9479.907840401786,9297.871205357142,9311.8740234375,13060450,-28.00390625,-0.2998316087299946,-1.0,-11.85109693008062,0.0983064142250378,2006-09-21,9437.899386160714,9479.907840401786,9297.871205357142,9311.8740234375,13060450.0,-0.002998316087299946,-0.003002820042086185,0.015267191015303494,0.045597291001633566,9334.27734375,9150.841455078125,8734.14100748698,-0.002400112990803782,0.017597569485810816,0.06614651806689209,0.019548872180451232,0.015927151835111113,14862540.0,0.8787495273351661,60.98930204260078,0.004511104406242028,HOLD,T_UP|M5_POS|M20_POS|RSI_STRONG|VOL_NORMAL|RNG_LOW,1,,,,,
19,2006-09-22,9213.850114081612,9255.858549252198,9129.833243740444,9157.8388671875,11768200,-154.03515625,-1.6541799842040517,-1.0,-9.894375768063124,0.080138449355698,2006-09-22,9213.850114081612,9255.858549252198,9129.833243740444,9157.8388671875,11768200.0,-0.016541799842040517,-0.016680143166583505,-0.0030490180684087376,0.012383241486865648,9328.67578125,9156.44228515625,8751.527783203124,-0.018313093741115005,0.00015252452729530575,0.04642744604710192,0.013761467889908159,0.016150235407794526,14651870.0,0.8031875794693784,53.698022517362105,0.015290968600051968,HOLD,T_FLAT|M5_NEU|M20_NEU|RSI_NEUTRAL|VOL_NORMAL|RNG_LOW,1,,,,,
20,2006-09-25,9101.829447023354,9213.85196329441,9073.823817955588,9143.837890625,12493150,-14.0009765625,-0.1528851595398284,-1.0,6.160245407114084,0.0784870779641495,2006-09-25,9101.829447023354,9213.85196329441,9073.823817955588,9143.837890625,12493150.0,-0.001528851595398284,-0.0015300214815390234,-0.02971781859798106,0.015551678677817149,9272.6642578125,9163.443505859375,8766.230729166668,-0.013893134012585295,-0.0021395466913545214,0.043075202230528964,0.015313935681470218,0.016375655477096258,14740417.5,0.847543836529732,53.07689785271014,0.018376980740743898,HOLD,T_FLAT|M5_NEG|M20_NEU|RSI_NEUTRAL|VOL_NORMAL|RNG_LOW,1,,,,,
21,2006-09-26,9157.840473790324,9213.851730510753,9045.817960349465,9115.83203125,12855500,-28.005859375,-0.3062812323446184,-1.0,2.900389413398541,0.0751838744510835,2006-09-26,9157.840473790324,9213.851730510753,9045.817960349465,9115.83203125,12855500.0,-0.0030628123234461846,-0.0030675123323931075,-0.03125014918433788,-0.012139704385202621,9213.8521484375,9157.842333984376,8777.43291015625,-0.010638342748328311,-0.004587358157333354,0.038553313315809135,0.018433179723502047,0.01692778517774834,14617580.0,0.8794547387460852,51.78653284660561,-0.0046079044313785955,HOLD,T_FLAT|M5_S_NEG|M20_NEU|RSI_NEUTRAL|VOL_NORMAL|RNG_LOW,1,,,,,
22,2006-09-27,9171.84562211303,9283.8681640625,9171.84562211303,9283.8681640625,15073400,168.0361328125,1.8433438904584376,1.0,17.252537824277535,0.0950032107119718,2006-09-27,9171.84562211303,9283.8681640625,9171.84562211303,9283.8681640625,15073400.0,0.018433438904584376,0.018265602467282704,-0.00599684129135869,0.012213731517455972,9202.6501953125,9163.44345703125,8790.968977864582,0.00882549776708541,0.013141861746180927,0.056068811918120076,0.01206636500754135,0.016909192935826076,14672275.0,1.0273389777658883,58.332097822563185,-0.042232404768814735,SELL,T_FLAT|M5_NEU|M20_NEU|RSI_STRONG|VOL_NORMAL|RNG_LOW,0,,,,,
23,2006-09-28,9269.863965428518,9409.892122005987,9241.858334113023,9353.880859375,17199900,70.0126953125,0.7541328040774786,1.0,14.107633314315285,0.1032609891296525,2006-09-28,9269.863965428518,9409.892122005987,9241.858334113023,9353.880859375,17199900.0,0.007541328040774786,0.007513034385253192,0.004511104406242028,0.027691988124387334,9211.0515625,9176.045849609374,8806.605436197917,0.015506296529322006,0.01938035322406284,0.06214374280101276,0.01796407185628742,0.017529943045234118,14523322.5,1.1842951225520193,60.72463038782231,-0.038921846234026725,SELL,T_UP|M5_NEU|M20_POS|RSI_STRONG|VOL_NORMAL|RNG_LOW,0,,,,,
24,2006-09-29,9367.885183311371,9409.893637048192,9255.862640013178,9297.87109375,10884050,-56.009765625,-0.598786391093098,-1.0,-36.72027162948622,0.0966548124685051,2006-09-29,9367.885183311371,9409.893637048192,9255.862640013178,9297.87109375,10884050.0,-0.0059878639109309795,-0.006005863054957317,0.015290968600051968,0.016845574579020806,9239.0580078125,9183.747509765624,8820.8416015625,0.006365701556129144,0.012426690069933022,0.05407981615983215,0.016566265060240802,0.016916302499222564,14619955.0,0.7444653557415191,57.86227616848328,-0.03463862065198897,SELL,T_FLAT|M5_POS|M20_NEU|RSI_STRONG|VOL_LOW|RNG_LOW,0,,,,,
25,2006-10-02,9227.857114955355,9367.885295758928,9227.857114955355,9311.8740234375,13336800,14.0029296875,0.1506036117979059,1.0,22.535269499864484,0.0983064142250382,2006-10-02,9227.857114955355,9367.885295758928,9227.857114955355,9311.8740234375,13336800.0,0.0015060361179790593,0.0015049031829370563,0.018376980740743898,0.010638490681225354,9272.665234375,9188.648583984375,8836.478043619793,0.004228427110378963,0.013410616188751057,0.0537992600073236,0.015037593984962518,0.01652115776577956,14837477.5,0.8988589873177567,58.39034729748735,-0.039097426746072195,SELL,T_FLAT|M5_POS|M20_NEU|RSI_STRONG|VOL_NORMAL|RNG_LOW,0,,,,,
26,2006-10-04,9227.858164846162,9241.860984519675,9059.824328763983,9073.8271484375,19646300,-238.046875,-2.5563798908882163,-1.0,47.30894967308499,0.0702295299114539,2006-10-04,9227.858164846162,9241.860984519675,9059.824328763983,9073.8271484375,19646300.0,-0.025563798908882163,-0.025896230529522057,-0.0046079044313785955,-0.015197268464125835,9264.2642578125,9181.647314453125,8847.446940104166,-0.02055609642335121,-0.011743008887512119,0.025587065948616816,0.020061728395061856,0.017064062708996047,15458970.0,1.2708673346283743,47.493848524024344,-0.006172888003453392,HOLD,T_FLAT|M5_NEU|M20_NEU|RSI_NEUTRAL|VOL_HIGH|RNG_LOW,1,,,,,
27,2006-10-09,9129.835955954724,9199.850035371555,8751.759927103838,8891.7880859375,28756900,-182.0390625,-2.006199363532579,-1.0,46.37310842245104,0.0487585918940325,2006-10-09,9129.835955954724,9199.850035371555,8751.759927103838,8891.7880859375,28756900.0,-0.020061993635325792,-0.02026596812999948,-0.042232404768814735,-0.029051699326492764,9185.8482421875,9168.344775390626,8854.214973958333,-0.03201230289212498,-0.030164298597872397,0.004243528318397027,0.05039370078740167,0.01913689520798712,16503505.0,1.7424722808882114,41.167069607630246,0.02362234905341354,BUY,T_DOWN|M5_S_NEG|M20_NEG|RSI_WEAK|VOL_V_HIGH|RNG_LOW,2,,,,,
28,2006-10-10,8989.810546875,9101.833108206776,8961.804906542056,8989.810546875,9863750,98.0224609375,1.1023931293698386,1.0,-65.69953645907592,0.0603200345547481,2006-10-10,8989.810546875,9101.833108206776,8961.804906542056,8989.810546875,9863750.0,0.011023931293698386,0.010963610671829827,-0.038921846234026725,-0.01078601409422364,9113.0341796875,9163.443701171875,8862.149934895833,-0.013521691061705754,-0.018948460858079996,0.014405151449366382,0.015576323987538955,0.019487294656574387,16490360.0,0.5981524963675747,45.38593341855358,0.0077881142778184476,HOLD,T_DOWN|M5_S_NEG|M20_NEU|RSI_NEUTRAL|VOL_V_LOW|RNG_LOW,1,,,,,
29,2006-10-11,8891.788762370807,9017.814114908346,8863.783128473577,8975.8056640625,10532750,-14.0048828125,-0.1557861841412045,-1.0,6.7824103408946845,0.0586682024332305,2006-10-11,8891.788762370807,9017.814114908346,8863.783128473577,8975.8056640625,10532750.0,-0.0015578618414120449,-0.0015590765699204923,-0.03463862065198897,-0.009273751085988713,9048.62109375,9159.2427734375,8869.851481119791,-0.008047129936493258,-0.020027540912768593,0.011945429206818403,0.017160686427457016,0.018378097242615427,16640345.0,0.6329646410576223,44.8906322996189,0.001560292561655352,HOLD,T_DOWN|M5_S_NEG|M20_NEU|RSI_WEAK|VOL_LOW|RNG_LOW,1,,,,,
30,2006-10-12,8905.795242811033,9031.820647190434,8877.789597393388,8947.8037109375,17850550,-28.001953125,-0.3119714727906286,-1.0,69.47663240844034,0.0553654596501336,2006-10-12,8905.795242811033,9031.820647190434,8877.789597393388,8947.8037109375,17850550.0,-0.0031197147279062865,-0.003124591182636749,-0.039097426746072195,0.004717127510805552,8975.80703125,9161.34326171875,8878.95341796875,-0.0031198665718864538,-0.02330875993627901,0.007754325282235852,0.0172143974960876,0.01886364944471691,16617230.0,1.074219349434292,43.859985057990784,-0.0046949806882384815,HOLD,T_DOWN|M5_S_NEG|M20_NEU|RSI_WEAK|VOL_NORMAL|RNG_LOW,1,,,,,
31,2006-10-13,9031.818248677697,9073.826705648293,8989.809791707103,9017.8154296875,13492650,70.01171875,0.782445849414648,1.0,-24.41325337314536,0.0636231228853219,2006-10-13,9031.818248677697,9073.826705648293,8989.809791707103,9017.8154296875,13492650.0,0.00782445849414648,0.00779400616429804,-0.006172888003453392,0.018987044948019616,8964.6046875,9169.74482421875,8892.95625,0.005935648480037914,-0.016568552063736752,0.014040233211256359,0.009316770186335645,0.018458239904589033,16407500.0,0.8223464878866372,47.128447396799764,-0.018633254507164243,HOLD,T_DOWN|M5_NEU|M20_NEU|RSI_NEUTRAL|VOL_NORMAL|RNG_LOW,1,,,,,
32,2006-10-16,9129.838647836536,9213.855567908651,9045.821727764423,9101.8330078125,16781050,84.017578125,0.9316843838742316,1.0,24.37178760288008,0.0735327334245199,2006-10-16,9129.838647836536,9213.855567908651,9045.821727764423,9101.8330078125,16781050.0,0.009316843838742317,0.009273709757865234,0.02362234905341354,0.012461048022468058,9006.613671875,9175.345947265625,8908.826123046874,0.010572157239833846,-0.008012007381044017,0.021664681979404854,0.018461538461538127,0.018380573210380953,16028540.0,1.0469481312708457,50.82818800249354,-0.03846151782827911,SELL,T_FLAT|M5_POS|M20_NEU|RSI_NEUTRAL|VOL_NORMAL|RNG_LOW,0,,,,,
33,2006-10-17,9101.832677260432,9115.83549676391,8989.810121232611,9059.82421875,9174650,-42.0087890625,-0.4615420764854994,-1.0,-45.32731861236336,0.0685779281549208,2006-10-17,9101.832677260432,9115.83549676391,8989.810121232611,9059.82421875,9174650.0,-0.004615420764854994,-0.0046261047058706595,0.0077881142778184476,-0.012213625043521192,9020.61640625,9169.744873046875,8924.462679036458,0.004346467107595453,-0.01198731871155656,0.01516747221449033,0.013910355486862494,0.018391208038734837,14936175.0,0.6142569968549512,48.98255505184751,-0.030911928737579863,SELL,T_FLAT|M5_NEU|M20_NEU|RSI_NEUTRAL|VOL_LOW|RNG_LOW,0,,,,,
34,2006-10-18,8975.807726708528,9017.816187207944,8905.79362587617,8989.810546875,16155300,-70.013671875,-0.7727928289171571,-1.0,76.08628122053702,0.0603200345547481,2006-10-18,8975.807726708528,9017.816187207944,8905.79362587617,8989.810546875,16155300.0,-0.007727928289171571,-0.007757943463735373,0.001560292561655352,-0.02134110655754695,9023.4173828125,9159.94306640625,8934.731396484374,-0.0037244022427149748,-0.01857353460582134,0.006164611776946938,0.012461059190031001,0.01818743114648918,15144510.0,1.0667429979576757,45.98553708738854,-0.02647974062648617,SELL,T_DOWN|M5_NEU|M20_NEG|RSI_NEUTRAL|VOL_NORMAL|RNG_LOW,0,,,,,
35,2006-10-19,9031.819331331071,9073.827793337265,8849.782662637579,8905.7939453125,16716600,-84.0166015625,-0.9345758859368392,-1.0,3.474401589571219,0.0504105391980422,2006-10-19,9031.819331331071,9073.827793337265,8849.782662637579,8905.7939453125,16716600.0,-0.009345758859368392,-0.0093897044814657,-0.0046949806882384815,-0.05497743073132433,9015.0154296875,9134.03798828125,8944.533414713542,-0.012115507203162568,-0.02498829578567352,-0.004331077721428822,0.025157232704402524,0.018667720645124928,14662697.5,1.1400767150792002,42.61587566002228,-0.01100648465222942,HOLD,T_DOWN|M5_NEU|M20_NEG|RSI_WEAK|VOL_NORMAL|RNG_LOW,1,,,,,
36,2006-10-20,8891.792648894878,8933.801118102256,8807.775710480122,8849.7841796875,23209700,-56.009765625,-0.6289137831948177,-1.0,38.84222868286613,0.0438043625368946,2006-10-20,8891.792648894878,8933.801118102256,8807.775710480122,8849.7841796875,23209700.0,-0.006289137831948177,-0.006308997770998914,-0.018633254507164243,-0.059523357337741944,8981.4091796875,9106.032568359375,8954.335465494793,-0.01465527261553623,-0.028140508695549626,-0.01167605192034371,0.014240506329114088,0.018823016453808693,15183400.0,1.5286233649907135,40.486004883471814,-0.01898781738917321,HOLD,T_DOWN|M5_NEG|M20_NEG|RSI_WEAK|VOL_V_HIGH|RNG_LOW,1,,,,,
37,2006-10-23,8835.7796171875,8835.7796171875,8681.74859375,8751.7626953125,21650650,-98.021484375,-1.1076144048798864,-1.0,-6.717234604497257,0.0322430350586713,2006-10-23,8835.7796171875,8835.7796171875,8681.74859375,8751.7626953125,21650650.0,-0.011076144048798864,-0.011137941272622243,-0.03846151782827911,-0.06296819281819854,8911.3951171875,9076.626806640625,8960.63671875,-0.017913291889292915,-0.03579128218540928,-0.02331017649676992,0.017599999999999914,0.01879701132121673,15525115.0,1.3945564976491318,37.000749824924455,-0.025600088375053898,SELL,T_DOWN|M5_S_NEG|M20_S_NEG|RSI_WEAK|VOL_HIGH|RNG_LOW,0,,,,,
38,2006-10-24,8821.776035436602,8863.784492748206,8723.756301709529,8779.767578125,18173600,28.0048828125,0.3199913410300681,1.0,-16.059794971513554,0.0355461233892451,2006-10-24,8821.776035436602,8863.784492748206,8723.756301709529,8779.767578125,18173600.0,0.003199913410300681,0.0031948045830194616,-0.030911928737579863,-0.05714278822643171,8855.3837890625,9050.021484375,8967.171337890624,-0.00853901002358537,-0.029862239190989515,-0.020898871305575772,0.01594896331738441,0.01875291833958413,15780772.5,1.151629300783596,38.62633186294699,-0.0255182091460725,SELL,T_DOWN|M5_S_NEG|M20_NEG|RSI_WEAK|VOL_NORMAL|RNG_LOW,0,,,,,
39,2006-10-25,8737.759875,8835.7796171875,8695.751414062499,8751.7626953125,17740950,-28.0048828125,-0.3189706625295496,-1.0,-2.380651054276528,0.0322430350586713,2006-10-25,8737.759875,8835.7796171875,8695.751414062499,8751.7626953125,17740950.0,-0.0031897066252954964,-0.0031948045830194616,-0.02647974062648617,-0.044341921469045475,8807.77421875,9029.71767578125,8972.07236328125,-0.006359327799100867,-0.030782244855147356,-0.024555048047804506,0.01600000000000009,0.018821661626372527,16079410.0,1.1033333934516254,37.58200104277397,-0.01600023655948779,HOLD,T_DOWN|M5_NEG|M20_NEG|RSI_WEAK|VOL_NORMAL|RNG_LOW,1,,,,,
40,2006-10-26,8779.766825131657,8877.786550452107,8751.761189325814,8807.7724609375,16658100,56.009765625,0.6399826820601362,1.0,-6.1036753950605815,0.0388492117198187,2006-10-26,8779.766825131657,8877.786550452107,8751.761189325814,8807.7724609375,16658100.0,0.006399826820601362,0.006379434885925406,-0.01100648465222942,-0.036753213881018265,8788.169921875,9012.914404296875,8978.607014973959,0.002230559859079051,-0.022760888893117004,-0.01902684389143572,0.014308426073132033,0.0184107114605204,16287657.5,1.0227437555093482,41.016772457658206,-0.02384723453705606,SELL,T_DOWN|M5_NEG|M20_NEG|RSI_WEAK|VOL_NORMAL|RNG_LOW,0,,,,,
